binary,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6
1100111111111111010110101111011110111111111110111101111001000000000000000000000000000000000000000000000000,1,2,1.33822244722931,1.34978863310279,1.46396583089491,1.48480219146455
1100111111111111011100101111101011111011111001011111011111000000000000000000000000000000000000000000000000,1,2,1.42684244956845,1.43490499219093,1.50965809789423,1.50965809789342
1100111111111111011110011111111111110111110111110111111111000000000000000000000000000000000000000000000000,1,2,1.39289474375484,1.41037208677659,1.55209472118904,1.59781193736344
1100111111111111011111110110111111100111111111011110110111000000000000000000000000000000000000000000000000,1,2,1.43231874632515,1.44703869453948,1.5816761430035,1.58167614300307
1100111111111111011111111011111111110111111111011110011111000000000000000000000000000000000000000000000000,1,2,1.47868226030187,1.50249675673222,1.63753317262635,1.64562086420066
1100111111111111011111111111111111110110111101111111110111000000000000000000000000000000000000000000000000,1,2,1.4393066023622,1.45999772385154,1.56767383174943,1.58160386795248
1100111111111111100100111111101111110111101111111111110111000000000000000000000000000000000000000000000000,1,2,1.42089200232255,1.44014264367986,1.56440201797061,1.57430050198208
1100111111111111100111011111100111111011111101110110111111000000000000000000000000000000000000000000000000,1,2,1.47733092542009,1.4859984422679,1.58026351803964,1.59875135699465
1100111111111111101111101111111011111111011111111111111011000000000000000000000000000000000000000000000000,1,2,1.43257681216242,1.44341586007159,1.53266092935986,1.54134333889489
1100111111111111101111111011111111110111101111001111111111000000000000000000000000000000000000000000000000,1,2,1.48197256278493,1.50747772790459,1.65682162691458,1.66313067578219
1100111111111111110110110111111111111111000011111111111111000000000000000000000000000000000000000000000000,1,2,1.47180805008021,1.48723506280491,1.59945650102133,1.61925728376841
1100111111111111110111101111100111111101111111111111101111000000000000000000000000000000000000000000000000,1,2,1.33139413311045,1.33139413311117,1.41209119881552,1.41726375541836
1100111111111111110111111111111101101111110111111111011111000000000000000000000000000000000000000000000000,1,2,1.46172341574141,1.47296926650861,1.55898742289478,1.57640431386636
1100111111111111111010111111011110111111111011011101011111000000000000000000000000000000000000000000000000,1,2,1.35278497042674,1.37279996915724,1.55513592205492,1.5551359220471
1100111111111111111011100011111110111111100111111111111111000000000000000000000000000000000000000000000000,1,2,1.50764076882713,1.54440088814151,1.69045111141534,1.70893218462396
1100111111111111111011110111111110011011101011111110011111000000000000000000000000000000000000000000000000,1,2,1.68676727034276,1.68804300159595,1.71153797958574,1.71942335655721
1100111111111111111100110111111111101111011111011111101111000000000000000000000000000000000000000000000000,1,2,1.42573930191263,1.44643717602243,1.57628139623573,1.58059062242748
1100111111111111111101111011111011110111101111111111111111000000000000000000000000000000000000000000000000,1,2,1.50729189332053,1.52137087232264,1.6712687993663,1.69195385503306
1100111111111111111110101111011111111111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.350250549236,1.37056832490369,1.5192032061617,1.55018674780679
1100111111111111111110110101111111011111011111111111111011000000000000000000000000000000000000000000000000,1,2,1.44836816007034,1.47186535498629,1.60146994228437,1.61411306865177
1100111111111111111110111100111011011111111110110111101011000000000000000000000000000000000000000000000000,1,2,1.30451881157243,1.31526612315815,1.45682098914447,1.47757605579499
1100111111111111111110111111101111111101111111111111111111000000000000000000000000000000000000000000000000,1,2,1.38642808437655,1.3910475960237,1.54635954325949,1.56602356030169
1100111111111111111110111111110101111111111111111111111101000000000000000000000000000000000000000000000000,1,2,1.43180120794222,1.43984064639813,1.55468388843875,1.57040890755088
1100111111111111111111001111001101111110111111101000101111000000000000000000000000000000000000000000000000,1,2,0.999999999245049,0.999999999223879,0.999999999125116,0.999999999115433
1100111111111111111111011110101111001011110111011111111101000000000000000000000000000000000000000000000000,1,2,1.42958189060166,1.4466460153258,1.58361502181816,1.58637289725648
1100111111111111111111110010111111101111111011111101111111000000000000000000000000000000000000000000000000,1,2,1.4991230408669,1.52058788314773,1.63757545223094,1.65776796087487
1100111111111111111111110110111111011101111111011111111111000000000000000000000000000000000000000000000000,1,2,1.40662591305978,1.40662591306227,1.6001407488967,1.60545185238787
1100111111111111111111111011111111111111111100111111111110000000000000000000000000000000000000000000000000,1,2,1.44467974388486,1.47013467277315,1.59085793105235,1.60790586111111
1100111111111111111111111101011111110111101111111111111111000000000000000000000000000000000000000000000000,1,2,1.43583908786105,1.4599330193465,1.58802014694204,1.61218991925982
1100111111111111111111111101111101011111111111110111011111000000000000000000000000000000000000000000000000,1,2,1.42816531273809,1.44271191547138,1.54331044674928,1.56511837431202
1100111111111111111111111101111111011011111111111011111111000000000000000000000000000000000000000000000000,1,2,1.47715402644175,1.49775267308612,1.6135973079152,1.63370244196633
1100111111111111111111111110101111111111111111111111011111000000000000000000000000000000000000000000000000,1,2,1.36950843197815,1.38936966121851,1.50482138563166,1.52288998055302
1100111111111111111111111110111011111111111101011111111111000000000000000000000000000000000000000000000000,1,2,1.42092986930713,1.43325848051582,1.59376653708433,1.59908908240979
1100111111111111111111111110111101111011111111111111110111000000000000000000000000000000000000000000000000,1,2,1.4859468009065,1.49706967972841,1.60192158509357,1.61219784785129
1100111111111111111111111111110111101111111010111111111110000000000000000000000000000000000000000000000000,1,2,1.43496551223103,1.441847860067,1.54053106697647,1.55694563803295
1100111111111111111111111111111011111111111111111111110111000000000000000000000000000000000000000000000000,1,2,1.44043832003963,1.45147431029129,1.55906268136056,1.56888681029694
1100111111111111111111111111111101110111101111111111111110000000000000000000000000000000000000000000000000,1,2,1.51773709320191,1.52088379409203,1.58399561944624,1.59718186837562
1100111111111111111111111111111111111011111111111011111111000000000000000000000000000000000000000000000000,1,2,1.47427543162162,1.49122585221489,1.58971582173084,1.60825528101871
1100111111111111111111111111111111111111011110101111111110000000000000000000000000000000000000000000000000,1,2,1.41289015440315,1.43341711260351,1.53585514049738,1.55408722637485
1100111111111111111111111111111111111111101111111111101111000000000000000000000000000000000000000000000000,1,2,1.39174528159809,1.41028492805072,1.50877478809777,1.5257247793473
1101000001011111111111111110111111001111111110111111111111000000000000000000000000000000000000000000000000,1,2,1.35545556514942,1.3811735139895,1.54874537762806,1.6672098865564
1101000011111111111011010011111101111110011111111111101111000000000000000000000000000000000000000000000000,1,2,1.47947386147293,1.54187490599764,1.65448175483418,1.70740703600794
1101000101111010011110011111011110100011111011111101010111000000000000000000000000000000000000000000000000,1,2,1.19333115545297,1.19441494592482,1.57596808255093,0
1101000101111111111101101111110111111011011111111111111111000000000000000000000000000000000000000000000000,1,2,1.47054915085431,1.47594511881231,1.6242513222928,1.67027559989195
1101000110111001111101111101110110111111011101111111101101000000000000000000000000000000000000000000000000,1,2,1.40731713425653,1.43534508152439,1.65089393603213,1.71945814185001
1101000111011111111111111111110101101001111111111001010111000000000000000000000000000000000000000000000000,1,2,1.51494874672314,1.51494874671884,1.54719382000583,0
1101000111111101111111100111111111111111111111111111011111000000000000000000000000000000000000000000000000,1,2,1.41918760972454,1.44137503177252,1.53500730691863,1.59183756317016
1101000111111110111011111111110110011000111101111011101111000000000000000000000000000000000000000000000000,1,2,0,0,1.56743763253224,1.60822154322198
1101001010111111101110111110011111111111111110101111111100000000000000000000000000000000000000000000000000,1,2,1.28636032035413,1.3192077168586,1.461661964152,1.53820801923771
1101001010111111111111111111101101111111100111111111111111000000000000000000000000000000000000000000000000,1,2,1.41887853586753,1.43858716161606,1.57993445006226,1.60283998886964
1101001011110111110110111111111111111111101111111110111110000000000000000000000000000000000000000000000000,1,2,1.38193701507973,1.42333891502528,1.51752776339857,1.57797784755616
1101001011110111111111101111100011111011111111010111111110000000000000000000000000000000000000000000000000,1,2,1.48714683451119,1.49752621606909,1.53243123115328,1.58916868918237
1101001011111111111111111100111111111110001111101111011111000000000000000000000000000000000000000000000000,1,2,1.41689671653283,1.46886726829686,1.56027717737683,1.63046606882068
1101001011111111111111111101111011011010110111011011100111000000000000000000000000000000000000000000000000,1,2,1.44642141045415,1.47811623361974,0,0
1101001101110111111110100101110111110111011110101011111111000000000000000000000000000000000000000000000000,1,2,1.4305083118732,1.43685723771677,1.5905114703137,1.67658057433075
1101001101111011111111110111101101111110100111011011111101000000000000000000000000000000000000000000000000,1,2,1.34015019899891,1.34015019899973,0,1.59348896488335
1101001101111110101111111011111111111111111111110111111101000000000000000000000000000000000000000000000000,1,2,1.41055364349721,1.42701023320848,1.61122221021884,1.64664344206252
1101001101111111101111111111111111110011011111101111110111000000000000000000000000000000000000000000000000,1,2,1.47395005648548,1.48606661043025,1.6003288509115,0
1101001110011111011011111011111111111010011111101111111111000000000000000000000000000000000000000000000000,1,2,1.51767994136193,1.5461248200148,1.6124813217726,1.84139401857094
1101001110111111111111111101111110111101011111111110111111000000000000000000000000000000000000000000000000,1,2,1.44051008875107,1.44498367557347,1.57717119498271,1.64377204331172
1101001111010111111111110111111100011011111111111111111111000000000000000000000000000000000000000000000000,1,2,1.57900285544628,1.58224560287984,1.61438705022555,1.69896187370706
